"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","predefined_attributes"
355516,336820,"MEAS","LAB","12516-1","Catecholamines [Mass/volume] in Urine --2nd specimen post XXX challenge",0,1,0,"",3022846,1,""
355517,336820,"MEAS","LAB","12517-9","Catecholamines [Mass/volume] in Urine --3rd specimen post XXX challenge",0,1,0,"",3019274,1,""
355518,336820,"MEAS","LAB","12518-7","Catecholamines [Mass/volume] in Urine --4th specimen post XXX challenge",0,1,0,"",3019206,1,""
355519,336820,"MEAS","LAB","12519-5","Catecholamines [Mass/volume] in Urine --5th specimen post XXX challenge",0,1,0,"",3004569,1,""
355520,336820,"MEAS","LAB","12520-3","Catecholamines [Mass/volume] in Urine --6th specimen post XXX challenge",0,1,0,"",3012605,1,""
355521,336820,"MEAS","LAB","12521-1","Catecholamines [Mass/volume] in Urine --7th specimen post XXX challenge",0,1,0,"",3009787,1,""
355522,336820,"MEAS","LAB","47173-0","Catecholamines [Moles/volume] in Plasma --7th specimen post XXX challenge",0,1,0,"",3052847,1,""
355526,336820,"MEAS","LAB","LP43830-6","Catecholamines | Urine",1,0,2587,"",40786814,0,""
355527,336820,"MEAS","LAB","LP15543-9","Dopamine",1,0,1844,"",40775886,0,""
355528,336820,"MEAS","LAB","LP18435-5","Epinephrine+Norepinephrine",1,0,6600,"",40786070,0,""
355529,336820,"MEAS","LAB","LP15096-8","Homovanillate",1,0,72,"",40795768,0,""
355530,336820,"MEAS","LAB","LP18233-4","Mandelate",1,0,1123,"",40782775,0,""
355531,336820,"MEAS","LAB","LP14467-2","Metanephrines",1,0,12416,"",40789133,0,""
355534,336821,"MEAS","LAB","10470-3","Choriogonadotropin Ag [Presence] in Tissue by Immune stain",0,1,0,"",3015642,1,""
355544,336821,"MEAS","LAB","LP14329-4","Choriogonadotropin.beta subunit",1,0,19536,"",40779139,0,""
355551,336823,"MEAS","LAB","LP14497-9","Estradiol",1,0,14894,"",40792373,0,""
355552,336823,"MEAS","LAB","LP18957-8","Estriols",1,0,6146,"",40795993,0,""
355554,336823,"MEAS","LAB","58818-6","Estrogen [Mass/volume] in Serum or Plasma --2nd specimen",0,1,0,"",40761912,1,""
355555,336823,"MEAS","LAB","12597-1","Estrogen [Mass/volume] in Serum or Plasma --2nd specimen post XXX challenge",0,1,0,"",3005215,1,""
355556,336823,"MEAS","LAB","LP71254-4","Estrogen | Bld-Ser-Plas",1,0,671,"",40785134,0,""
355558,336823,"MEAS","LAB","LP15560-3","Estrone",1,0,1410,"",40785876,0,""
355559,336824,"MEAS","LAB","10483-6","Gastrin Ag [Presence] in Tissue by Immune stain",0,1,0,"",3001042,1,""
355560,336824,"MEAS","LAB","21287-8","Gastrin [Mass/volume] in Serum or Plasma --1 hour post 0.2 U/kg secretin",0,1,0,"",3018431,1,""
355561,336824,"MEAS","LAB","29392-8","Gastrin [Mass/volume] in Serum or Plasma --1 hour post XXX challenge",0,1,0,"",3011248,1,""
355562,336824,"MEAS","LAB","29398-5","Gastrin [Mass/volume] in Serum or Plasma --1 minute pre XXX challenge",0,1,0,"",3019790,1,""
355563,336824,"MEAS","LAB","21286-0","Gastrin [Mass/volume] in Serum or Plasma --1.5 hours post 0.2 U/kg secretin",0,1,0,"",3013462,1,""
355564,336824,"MEAS","LAB","29396-9","Gastrin [Mass/volume] in Serum or Plasma --1.5 hours post XXX challenge",0,1,0,"",3023324,1,""
355565,336824,"MEAS","LAB","1484-5","Gastrin [Mass/volume] in Serum or Plasma --10 minutes post 0.2 U/kg secretin",0,1,0,"",3036377,1,""
355566,336824,"MEAS","LAB","16890-6","Gastrin [Mass/volume] in Serum or Plasma --10 minutes post XXX challenge",0,1,0,"",3022151,1,""
355567,336824,"MEAS","LAB","33584-4","Gastrin [Mass/volume] in Serum or Plasma --10 minutes pre XXX challenge",0,1,0,"",3046584,1,""
355568,336824,"MEAS","LAB","16160-4","Gastrin [Mass/volume] in Serum or Plasma --10th specimen post XXX challenge",0,1,0,"",3027740,1,""
355569,336824,"MEAS","LAB","16891-4","Gastrin [Mass/volume] in Serum or Plasma --11th specimen post XXX challenge",0,1,0,"",3013031,1,""
355570,336824,"MEAS","LAB","1485-2","Gastrin [Mass/volume] in Serum or Plasma --15 minutes post 0.2 U/kg secretin",0,1,0,"",3036899,1,""
355571,336824,"MEAS","LAB","16892-2","Gastrin [Mass/volume] in Serum or Plasma --15 minutes post XXX challenge",0,1,0,"",3011626,1,""
355572,336824,"MEAS","LAB","50485-2","Gastrin [Mass/volume] in Serum or Plasma --1st specimen",0,1,0,"",3029395,1,""
355573,336824,"MEAS","LAB","59832-6","Gastrin [Mass/volume] in Serum or Plasma --1st specimen post XXX challenge",0,1,0,"",40762893,1,""
355574,336824,"MEAS","LAB","21289-4","Gastrin [Mass/volume] in Serum or Plasma --2 hours post 0.2 U/kg secretin",0,1,0,"",3014907,1,""
355575,336824,"MEAS","LAB","29391-0","Gastrin [Mass/volume] in Serum or Plasma --2 hours post XXX challenge",0,1,0,"",3025026,1,""
355576,336824,"MEAS","LAB","42624-7","Gastrin [Mass/volume] in Serum or Plasma --2 minutes post XXX challenge",0,1,0,"",3032834,1,""
355577,336824,"MEAS","LAB","21288-6","Gastrin [Mass/volume] in Serum or Plasma --2.5 hours post 0.2 U/kg secretin",0,1,0,"",3008544,1,""
355578,336824,"MEAS","LAB","29394-4","Gastrin [Mass/volume] in Serum or Plasma --2.5 hours post XXX challenge",0,1,0,"",3012061,1,""
355579,336824,"MEAS","LAB","1486-0","Gastrin [Mass/volume] in Serum or Plasma --20 minutes post 0.2 U/kg secretin",0,1,0,"",3037133,1,""
355580,336824,"MEAS","LAB","16893-0","Gastrin [Mass/volume] in Serum or Plasma --20 minutes post XXX challenge",0,1,0,"",3016826,1,""
355581,336824,"MEAS","LAB","1487-8","Gastrin [Mass/volume] in Serum or Plasma --25 minutes post 0.2 U/kg secretin",0,1,0,"",3020570,1,""
355582,336824,"MEAS","LAB","16894-8","Gastrin [Mass/volume] in Serum or Plasma --25 minutes post XXX challenge",0,1,0,"",3017658,1,""
355583,336824,"MEAS","LAB","50486-0","Gastrin [Mass/volume] in Serum or Plasma --2nd specimen",0,1,0,"",3030713,1,""
355584,336824,"MEAS","LAB","16152-1","Gastrin [Mass/volume] in Serum or Plasma --2nd specimen post XXX challenge",0,1,0,"",3007319,1,""
355585,336824,"MEAS","LAB","21291-0","Gastrin [Mass/volume] in Serum or Plasma --3 hours post 0.2 U/kg secretin",0,1,0,"",3020285,1,""
355586,336824,"MEAS","LAB","29393-6","Gastrin [Mass/volume] in Serum or Plasma --3 hours post XXX challenge",0,1,0,"",3026077,1,""
355587,336824,"MEAS","LAB","21290-2","Gastrin [Mass/volume] in Serum or Plasma --3.5 hours post 0.2 U/kg secretin",0,1,0,"",3037382,1,""
355588,336824,"MEAS","LAB","1488-6","Gastrin [Mass/volume] in Serum or Plasma --30 minutes post 0.2 U/kg secretin",0,1,0,"",3011764,1,""
355589,336824,"MEAS","LAB","16895-5","Gastrin [Mass/volume] in Serum or Plasma --30 minutes post XXX challenge",0,1,0,"",3018210,1,""
355590,336824,"MEAS","LAB","29397-7","Gastrin [Mass/volume] in Serum or Plasma --30 minutes pre XXX challenge",0,1,0,"",3019560,1,""
355591,336824,"MEAS","LAB","50487-8","Gastrin [Mass/volume] in Serum or Plasma --3rd specimen",0,1,0,"",3029636,1,""
355592,336824,"MEAS","LAB","16153-9","Gastrin [Mass/volume] in Serum or Plasma --3rd specimen post XXX challenge",0,1,0,"",3006202,1,""
355593,336824,"MEAS","LAB","21294-4","Gastrin [Mass/volume] in Serum or Plasma --4 hours post 0.2 U/kg secretin",0,1,0,"",3008965,1,""
355594,336824,"MEAS","LAB","21292-8","Gastrin [Mass/volume] in Serum or Plasma --40 minutes post 0.2 U/kg secretin",0,1,0,"",3009209,1,""
355595,336824,"MEAS","LAB","21293-6","Gastrin [Mass/volume] in Serum or Plasma --45 minutes post 0.2 U/kg secretin",0,1,0,"",3014428,1,""
355596,336824,"MEAS","LAB","50488-6","Gastrin [Mass/volume] in Serum or Plasma --4th specimen",0,1,0,"",3030781,1,""
355597,336824,"MEAS","LAB","16154-7","Gastrin [Mass/volume] in Serum or Plasma --4th specimen post XXX challenge",0,1,0,"",3026838,1,""
355598,336824,"MEAS","LAB","1489-4","Gastrin [Mass/volume] in Serum or Plasma --5 minutes post 0.2 U/kg secretin",0,1,0,"",3015026,1,""
355599,336824,"MEAS","LAB","16896-3","Gastrin [Mass/volume] in Serum or Plasma --5 minutes post XXX challenge",0,1,0,"",3018515,1,""
355600,336824,"MEAS","LAB","21295-1","Gastrin [Mass/volume] in Serum or Plasma --50 minutes post 0.2 U/kg secretin",0,1,0,"",3015811,1,""
355601,336824,"MEAS","LAB","50489-4","Gastrin [Mass/volume] in Serum or Plasma --5th specimen",0,1,0,"",3029647,1,""
355602,336824,"MEAS","LAB","16155-4","Gastrin [Mass/volume] in Serum or Plasma --5th specimen post XXX challenge",0,1,0,"",3028218,1,""
355603,336824,"MEAS","LAB","50490-2","Gastrin [Mass/volume] in Serum or Plasma --6th specimen",0,1,0,"",3030799,1,""
355604,336824,"MEAS","LAB","16156-2","Gastrin [Mass/volume] in Serum or Plasma --6th specimen post XXX challenge",0,1,0,"",3023857,1,""
355605,336824,"MEAS","LAB","21296-9","Gastrin [Mass/volume] in Serum or Plasma --7 minutes post 0.2 U/kg secretin",0,1,0,"",3016099,1,""
355606,336824,"MEAS","LAB","50491-0","Gastrin [Mass/volume] in Serum or Plasma --7th specimen",0,1,0,"",3029624,1,""
355607,336824,"MEAS","LAB","16157-0","Gastrin [Mass/volume] in Serum or Plasma --7th specimen post XXX challenge",0,1,0,"",3024696,1,""
355608,336824,"MEAS","LAB","50492-8","Gastrin [Mass/volume] in Serum or Plasma --8th specimen",0,1,0,"",3029866,1,""
355609,336824,"MEAS","LAB","16158-8","Gastrin [Mass/volume] in Serum or Plasma --8th specimen post XXX challenge",0,1,0,"",3011218,1,""
355610,336824,"MEAS","LAB","16159-6","Gastrin [Mass/volume] in Serum or Plasma --9th specimen post XXX challenge",0,1,0,"",3011129,1,""
355611,336824,"MEAS","LAB","59831-8","Gastrin [Mass/volume] in Serum or Plasma --baseline",0,1,0,"",40762892,1,""
355612,336824,"MEAS","LAB","29395-1","Gastrin [Mass/volume] in Serum or Plasma --fasting",0,1,0,"",3009482,1,""
355613,336824,"MEAS","LAB","16161-2","Gastrin [Mass/volume] in Serum or Plasma --post XXX challenge",0,1,0,"",3024233,1,""
355614,336824,"MEAS","LAB","1490-2","Gastrin [Mass/volume] in Serum or Plasma --pre 0.2 U/kg secretin",0,1,0,"",3037261,1,""
355615,336824,"MEAS","LAB","51431-5","Gastrin [Mass/volume] in Serum or Plasma --pre or post XXX challenge",0,1,0,"",3030710,1,""
355616,336824,"MEAS","LAB","77671-6","Gastrin [Moles/volume] in Serum or Plasma --1 minute post XXX challenge",0,1,0,"",46236366,1,""
355617,336824,"MEAS","LAB","14735-5","Gastrin [Moles/volume] in Serum or Plasma --10 minutes post 0.2 U/kg secretin",0,1,0,"",3003505,1,""
355618,336824,"MEAS","LAB","77674-0","Gastrin [Moles/volume] in Serum or Plasma --10 minutes post XXX challenge",0,1,0,"",46235948,1,""
355619,336824,"MEAS","LAB","14736-3","Gastrin [Moles/volume] in Serum or Plasma --15 minutes post 0.2 U/kg secretin",0,1,0,"",3002410,1,""
355620,336824,"MEAS","LAB","77675-7","Gastrin [Moles/volume] in Serum or Plasma --15 minutes post XXX challenge",0,1,0,"",46235949,1,""
355621,336824,"MEAS","LAB","25654-5","Gastrin [Moles/volume] in Serum or Plasma --1st specimen post XXX challenge",0,1,0,"",3026864,1,""
355622,336824,"MEAS","LAB","14739-7","Gastrin [Moles/volume] in Serum or Plasma --2 minutes post 0.2 U/kg secretin",0,1,0,"",3035086,1,""
355623,336824,"MEAS","LAB","14737-1","Gastrin [Moles/volume] in Serum or Plasma --20 minutes post 0.2 U/kg secretin",0,1,0,"",3001323,1,""
355624,336824,"MEAS","LAB","14738-9","Gastrin [Moles/volume] in Serum or Plasma --25 minutes post 0.2 U/kg secretin",0,1,0,"",3019394,1,""
355625,336824,"MEAS","LAB","25655-2","Gastrin [Moles/volume] in Serum or Plasma --2nd specimen post XXX challenge",0,1,0,"",3013095,1,""
355626,336824,"MEAS","LAB","77672-4","Gastrin [Moles/volume] in Serum or Plasma --3 minutes post XXX challenge",0,1,0,"",46235946,1,""
355627,336824,"MEAS","LAB","14740-5","Gastrin [Moles/volume] in Serum or Plasma --30 minutes post 0.2 U/kg secretin",0,1,0,"",3000441,1,""
355628,336824,"MEAS","LAB","77676-5","Gastrin [Moles/volume] in Serum or Plasma --30 minutes post XXX challenge",0,1,0,"",46235950,1,""
355629,336824,"MEAS","LAB","25656-0","Gastrin [Moles/volume] in Serum or Plasma --3rd specimen post XXX challenge",0,1,0,"",3027994,1,""
355630,336824,"MEAS","LAB","25657-8","Gastrin [Moles/volume] in Serum or Plasma --4th specimen post XXX challenge",0,1,0,"",3013886,1,""
355631,336824,"MEAS","LAB","14741-3","Gastrin [Moles/volume] in Serum or Plasma --5 minutes post 0.2 U/kg secretin",0,1,0,"",3003697,1,""
355632,336824,"MEAS","LAB","77673-2","Gastrin [Moles/volume] in Serum or Plasma --5 minutes post XXX challenge",0,1,0,"",46235947,1,""
355633,336824,"MEAS","LAB","25658-6","Gastrin [Moles/volume] in Serum or Plasma --5th specimen post XXX challenge",0,1,0,"",3011016,1,""
355634,336824,"MEAS","LAB","25659-4","Gastrin [Moles/volume] in Serum or Plasma --6th specimen post XXX challenge",0,1,0,"",3015003,1,""
355635,336824,"MEAS","LAB","25660-2","Gastrin [Moles/volume] in Serum or Plasma --7th specimen post XXX challenge",0,1,0,"",3027511,1,""
355636,336824,"MEAS","LAB","25661-0","Gastrin [Moles/volume] in Serum or Plasma --8th specimen post XXX challenge",0,1,0,"",3010945,1,""
355637,336824,"MEAS","LAB","25662-8","Gastrin [Moles/volume] in Serum or Plasma --9th specimen post XXX challenge",0,1,0,"",3028565,1,""
355638,336824,"MEAS","LAB","26024-0","Gastrin [Moles/volume] in Serum or Plasma --post meal",0,1,0,"",3000149,1,""
355639,336824,"MEAS","LAB","14742-1","Gastrin [Moles/volume] in Serum or Plasma --pre 0.2 U/kg secretin",0,1,0,"",3002602,1,""
355640,336824,"MEAS","LAB","77670-8","Gastrin [Moles/volume] in Serum or Plasma --pre XXX challenge",0,1,0,"",21492571,1,""
355641,336824,"MEAS","LAB","LP43852-0","Gastrin | Bld-Ser-Plas",1,0,1113,"",40780183,0,""
355650,336825,"MEAS","LAB","LP14665-1","Gastrin",1,0,1113,"",40789145,0,""
355656,336826,"MEAS","LAB","LP14694-1","Somatostatin",1,0,55,"",36206395,0,""
355658,336827,"MEAS","LAB","2482-8","Insulin Ab [Mass/volume] in Serum",0,1,15,"",3013080,1,""
355659,336827,"MEAS","LAB","60463-7","Insulin Ab [Moles/volume] in Serum",0,1,0,"",40763517,1,""
355660,336827,"MEAS","LAB","2481-0","Insulin Ab [Presence] in Serum",0,1,0,"",3026560,1,""
355661,336827,"MEAS","LAB","11087-4","Insulin Ab [Titer] in Serum",0,1,0,"",3005928,1,""
355662,336827,"MEAS","LAB","8072-1","Insulin Ab [Units/volume] in Serum",0,1,0,"",3037870,1,""
355663,336827,"MEAS","LAB","56546-5","Insulin Ab [Units/volume] in Serum by Immunoassay",0,1,0,"",40759666,1,""
355664,336827,"MEAS","LAB","5232-4","Insulin Ab [Units/volume] in Serum by Radioimmunoassay (RIA)",0,1,0,"",3017177,1,""
355665,336827,"MEAS","LAB","10495-0","Insulin Ag [Presence] in Tissue by Immune stain",0,1,0,"",3012078,1,""
355668,336827,"MEAS","LAB","56533-3","Insulin IgG Ab [Units/volume] in Serum",0,1,0,"",40759653,1,""
355669,336827,"MEAS","LAB","56692-7","Insulin [Mass/volume] in Serum or Plasma --1 day post XXX challenge",0,1,0,"",40759811,1,""
355670,336827,"MEAS","LAB","1561-0","Insulin [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO",0,1,0,"",3023715,1,""
355671,336827,"MEAS","LAB","1560-2","Insulin [Mass/volume] in Serum or Plasma --1 hour post dose tolbutamide IV",0,1,0,"",3001583,1,""
355672,336827,"MEAS","LAB","13608-5","Insulin [Mass/volume] in Serum or Plasma --1.5 hours post 75 g glucose PO",0,1,0,"",3011496,1,""
355673,336827,"MEAS","LAB","1559-4","Insulin [Mass/volume] in Serum or Plasma --1.5 hours post dose tolbutamide IV",0,1,0,"",3020877,1,""
355674,336827,"MEAS","LAB","12754-8","Insulin [Mass/volume] in Serum or Plasma --10 hours post XXX challenge",0,1,0,"",3004648,1,""
355675,336827,"MEAS","LAB","17017-5","Insulin [Mass/volume] in Serum or Plasma --10 minutes post XXX challenge",0,1,0,"",3004163,1,""
355676,336827,"MEAS","LAB","12755-5","Insulin [Mass/volume] in Serum or Plasma --11 hour post XXX challenge",0,1,0,"",3004325,1,""
355677,336827,"MEAS","LAB","1573-5","Insulin [Mass/volume] in Serum or Plasma --12 hours fasting",0,1,0,"",3011670,1,""
355678,336827,"MEAS","LAB","12756-3","Insulin [Mass/volume] in Serum or Plasma --12 hours post XXX challenge",0,1,0,"",3003227,1,""
355679,336827,"MEAS","LAB","12762-1","Insulin [Mass/volume] in Serum or Plasma --15 minutes post XXX challenge",0,1,0,"",3002800,1,""
355680,336827,"MEAS","LAB","12758-9","Insulin [Mass/volume] in Serum or Plasma --15 minutes pre XXX challenge",0,1,0,"",3035571,1,""
355681,336827,"MEAS","LAB","56690-1","Insulin [Mass/volume] in Serum or Plasma --16 hours post XXX challenge",0,1,0,"",40759809,1,""
355682,336827,"MEAS","LAB","12763-9","Insulin [Mass/volume] in Serum or Plasma --19 minutes post XXX challenge",0,1,0,"",3001627,1,""
355683,336827,"MEAS","LAB","1564-4","Insulin [Mass/volume] in Serum or Plasma --2 hours post 75 g glucose PO",0,1,0,"",3033461,1,""
355684,336827,"MEAS","LAB","1563-6","Insulin [Mass/volume] in Serum or Plasma --2 hours post dose tolbutamide IV",0,1,0,"",3038084,1,""
355685,336827,"MEAS","LAB","12759-7","Insulin [Mass/volume] in Serum or Plasma --2 minutes post XXX challenge",0,1,0,"",3037230,1,""
355686,336827,"MEAS","LAB","13609-3","Insulin [Mass/volume] in Serum or Plasma --2.5 hours post 75 g glucose PO",0,1,0,"",3011411,1,""
355687,336827,"MEAS","LAB","1562-8","Insulin [Mass/volume] in Serum or Plasma --2.5 hours post dose tolbutamide IV",0,1,0,"",3037545,1,""
355688,336827,"MEAS","LAB","56691-9","Insulin [Mass/volume] in Serum or Plasma --20 hours post XXX challenge",0,1,0,"",40759810,1,""
355689,336827,"MEAS","LAB","17018-3","Insulin [Mass/volume] in Serum or Plasma --20 minutes post XXX challenge",0,1,0,"",3007346,1,""
355690,336827,"MEAS","LAB","12764-7","Insulin [Mass/volume] in Serum or Plasma --22 minutes post XXX challenge",0,1,0,"",3000664,1,""
355691,336827,"MEAS","LAB","12739-9","Insulin [Mass/volume] in Serum or Plasma --2nd specimen post XXX challenge",0,1,0,"",3021586,1,""
355692,336827,"MEAS","LAB","1567-7","Insulin [Mass/volume] in Serum or Plasma --3 hours post 75 g glucose PO",0,1,0,"",3015988,1,""
355693,336827,"MEAS","LAB","1566-9","Insulin [Mass/volume] in Serum or Plasma --3 hours post dose tolbutamide IV",0,1,0,"",3012706,1,""
355694,336827,"MEAS","LAB","12747-2","Insulin [Mass/volume] in Serum or Plasma --3.5 hours post XXX challenge",0,1,0,"",3019151,1,""
355695,336827,"MEAS","LAB","9307-0","Insulin [Mass/volume] in Serum or Plasma --30 minutes post 75 g glucose PO",0,1,0,"",3000017,1,""
355696,336827,"MEAS","LAB","1565-1","Insulin [Mass/volume] in Serum or Plasma --30 minutes post dose tolbutamide IV",0,1,0,"",3021537,1,""
355697,336827,"MEAS","LAB","12757-1","Insulin [Mass/volume] in Serum or Plasma --30 minutes pre XXX challenge",0,1,0,"",3002053,1,""
355698,336827,"MEAS","LAB","12740-7","Insulin [Mass/volume] in Serum or Plasma --3rd specimen post XXX challenge",0,1,0,"",3024084,1,""
355699,336827,"MEAS","LAB","1568-5","Insulin [Mass/volume] in Serum or Plasma --4 hours post 75 g glucose PO",0,1,0,"",3008406,1,""
355700,336827,"MEAS","LAB","12760-5","Insulin [Mass/volume] in Serum or Plasma --4 minutes post XXX challenge",0,1,0,"",3005615,1,""
355701,336827,"MEAS","LAB","12748-0","Insulin [Mass/volume] in Serum or Plasma --4.5 hours post XXX challenge",0,1,0,"",3000331,1,""
355702,336827,"MEAS","LAB","12765-4","Insulin [Mass/volume] in Serum or Plasma --40 minutes post XXX challenge",0,1,0,"",3037897,1,""
355703,336827,"MEAS","LAB","12766-2","Insulin [Mass/volume] in Serum or Plasma --45 minutes post XXX challenge",0,1,0,"",3033587,1,""
355704,336827,"MEAS","LAB","12741-5","Insulin [Mass/volume] in Serum or Plasma --4th specimen post XXX challenge",0,1,0,"",3024615,1,""
355705,336827,"MEAS","LAB","1569-3","Insulin [Mass/volume] in Serum or Plasma --5 hours post 75 g glucose PO",0,1,0,"",3017118,1,""
355706,336827,"MEAS","LAB","12749-8","Insulin [Mass/volume] in Serum or Plasma --5.5 hours post XXX challenge",0,1,0,"",3003339,1,""
355707,336827,"MEAS","LAB","12767-0","Insulin [Mass/volume] in Serum or Plasma --50 minutes post XXX challenge",0,1,0,"",3034123,1,""
355708,336827,"MEAS","LAB","12742-3","Insulin [Mass/volume] in Serum or Plasma --5th specimen post XXX challenge",0,1,0,"",3011462,1,""
355709,336827,"MEAS","LAB","9339-3","Insulin [Mass/volume] in Serum or Plasma --6 hours post 75 g glucose PO",0,1,0,"",3016941,1,""
355710,336827,"MEAS","LAB","12743-1","Insulin [Mass/volume] in Serum or Plasma --6th specimen post XXX challenge",0,1,0,"",3011381,1,""
355711,336827,"MEAS","LAB","10833-2","Insulin [Mass/volume] in Serum or Plasma --7 hours post 75 g glucose PO",0,1,0,"",3013134,1,""
355712,336827,"MEAS","LAB","12750-6","Insulin [Mass/volume] in Serum or Plasma --7 hours post XXX challenge",0,1,0,"",3009446,1,""
355713,336827,"MEAS","LAB","12751-4","Insulin [Mass/volume] in Serum or Plasma --7.5 hours post XXX challenge",0,1,0,"",3023151,1,""
355714,336827,"MEAS","LAB","12768-8","Insulin [Mass/volume] in Serum or Plasma --70 minutes post XXX challenge",0,1,0,"",3022404,1,""
